BioSample Replicate Chr BinnedPos AvgCoverage AvgChr
A00A-NW 2 6-NA 11250 112468.72 6-NA
A00A-NW 2 6-NA 11300 110791.92 6-NA
A00A-NW 2 6-NA 11350 94008.6 6-NA
A00A-NW 2 6-NA 11400 53158.1632653061 6-NA
A00A-NW 2 7-M 11400 30779 7-M
A00A-NW 2 7-M 11450 49688.98 7-M
A00A-NW 2 7-M 11500 75625.12 7-M
A00A-NW 2 7-M 11550 87622.56 7-M
A00A-NW 2 7-M 11600 93841.66 7-M
A00A-NW 2 7-M 11650 94175.38 7-M
A00A-NW 2 7-M 11700 108300.92 7-M
A00A-NW 2 7-M 11750 116549.62 7-M
A00A-NW 2 7-M 11800 121657.22 7-M
A00A-NW 2 7-M 11850 119245.6 7-M
A00A-NW 2 7-M 11900 109006.68 7-M
A00A-NW 2 7-M 11950 99075.86 7-M
A00A-NW 2 7-M 12000 89721.92 7-M
A00A-NW 2 7-M 12050 87575.92 7-M
A00A-NW 2 7-M 12100 93263.02 7-M
A00A-NW 2 7-M 12150 89754.22 7-M
A00A-NW 2 7-M 12200 92757.46 7-M
A00A-NW 2 7-M 12250 84984.3 7-M
A00A-NW 2 7-M 12300 83457.1 7-M
A00A-NW 2 7-M 12350 62953.38 7-M
A00A-NW 2 7-M 12400 40297.3939393939 7-M
A00A-NW 2 8-NS 12400 109864.823529412 8-NS
A00A-NW 2 8-NS 12450 162232.88 8-NS
A00A-NW 2 8-NS 12500 197026.7 8-NS
A00A-NW 2 8-NS 12550 208826.4 8-NS
A00A-NW 2 8-NS 12600 188237.98 8-NS
A00A-NW 2 8-NS 12650 191036.32 8-NS
A00A-NW 2 8-NS 12700 203969.76 8-NS
A00A-NW 2 8-NS 12750 215121.76 8-NS
A00A-NW 2 8-NS 12800 218244.8 8-NS
A00A-NW 2 8-NS 12850 220434.92 8-NS
A00A-NW 2 8-NS 12900 219575.24 8-NS
A00A-NW 2 8-NS 12950 203899.54 8-NS
A00A-NW 2 8-NS 13000 176532.32 8-NS
A00A-NW 2 8-NS 13050 158350.52 8-NS
A00A-NW 2 8-NS 13100 145993.22 8-NS
A00A-NW 2 8-NS 13150 138895.76 8-NS
A00A-NW 2 8-NS 13200 107255.46 8-NS
A00A-NW 2 8-NS 13250 70414.4838709677 8-NS
A07A-NW 1 1-PB2 0 36127.0408163265 1-PB2
A07A-NW 1 1-PB2 50 45292.44 1-PB2
A07A-NW 1 1-PB2 100 49273.6 1-PB2
A07A-NW 1 1-PB2 150 45234.64 1-PB2
A07A-NW 1 1-PB2 200 42926.48 1-PB2
A07A-NW 1 1-PB2 250 38384.56 1-PB2
A07A-NW 1 1-PB2 300 37604.94 1-PB2
A07A-NW 1 1-PB2 350 36179.72 1-PB2
A07A-NW 1 1-PB2 400 33135.72 1-PB2
A07A-NW 1 1-PB2 450 30758.42 1-PB2
A07A-NW 1 1-PB2 500 29763.48 1-PB2
A07A-NW 1 1-PB2 550 30637.72 1-PB2
A07A-NW 1 1-PB2 600 32521.02 1-PB2
A07A-NW 1 1-PB2 650 34413.9 1-PB2
A07A-NW 1 1-PB2 700 35551.56 1-PB2
A07A-NW 1 1-PB2 750 36742.9 1-PB2
A07A-NW 1 1-PB2 800 36762.7 1-PB2
A07A-NW 1 1-PB2 850 34232.26 1-PB2
A07A-NW 1 1-PB2 900 31593.62 1-PB2
A07A-NW 1 1-PB2 950 31075.34 1-PB2
A07A-NW 1 1-PB2 1000 30945.98 1-PB2
A07A-NW 1 1-PB2 1050 32033.46 1-PB2
A07A-NW 1 1-PB2 1100 31824.94 1-PB2
A07A-NW 1 1-PB2 1150 31552.22 1-PB2
A07A-NW 1 1-PB2 1200 28872.3 1-PB2
A07A-NW 1 1-PB2 1250 29174.78 1-PB2
A07A-NW 1 1-PB2 1300 30064.86 1-PB2
A07A-NW 1 1-PB2 1350 33390.96 1-PB2
A07A-NW 1 1-PB2 1400 38217.54 1-PB2
A07A-NW 1 1-PB2 1450 42365.4 1-PB2
A07A-NW 1 1-PB2 1500 43199.68 1-PB2
A07A-NW 1 1-PB2 1550 39980.76 1-PB2
A07A-NW 1 1-PB2 1600 37148.66 1-PB2
A07A-NW 1 1-PB2 1650 35803.24 1-PB2
A07A-NW 1 1-PB2 1700 33599.2 1-PB2
A07A-NW 1 1-PB2 1750 33517.32 1-PB2
A07A-NW 1 1-PB2 1800 34904.1 1-PB2
A07A-NW 1 1-PB2 1850 37343.38 1-PB2
A07A-NW 1 1-PB2 1900 37924.46 1-PB2
A07A-NW 1 1-PB2 1950 37856.32 1-PB2
A07A-NW 1 1-PB2 2000 38748.1 1-PB2
A07A-NW 1 1-PB2 2050 37378.3 1-PB2
A07A-NW 1 1-PB2 2100 34159.72 1-PB2
A07A-NW 1 1-PB2 2150 33889.28 1-PB2
A07A-NW 1 1-PB2 2200 30476.8 1-PB2
A07A-NW 1 1-PB2 2250 20891.4651162791 1-PB2
A07A-NW 1 2-PB1 2250 7287.14285714286 2-PB1
A07A-NW 1 2-PB1 2300 12201.94 2-PB1
A07A-NW 1 2-PB1 2350 20668.56 2-PB1
A07A-NW 1 2-PB1 2400 27849.06 2-PB1
A07A-NW 1 2-PB1 2450 27708.9 2-PB1
A07A-NW 1 2-PB1 2500 26267.5 2-PB1
A07A-NW 1 2-PB1 2550 21869.02 2-PB1
A07A-NW 1 2-PB1 2600 19197.06 2-PB1
A07A-NW 1 2-PB1 2650 17414.72 2-PB1
A07A-NW 1 2-PB1 2700 15268.16 2-PB1
A07A-NW 1 2-PB1 2750 14892.04 2-PB1
A07A-NW 1 2-PB1 2800 14291.02 2-PB1
A07A-NW 1 2-PB1 2850 13637.38 2-PB1
A07A-NW 1 2-PB1 2900 12476.64 2-PB1
A07A-NW 1 2-PB1 2950 11144.38 2-PB1
A07A-NW 1 2-PB1 3000 10346.94 2-PB1
A07A-NW 1 2-PB1 3050 9647.3 2-PB1
A07A-NW 1 2-PB1 3100 9366.5 2-PB1
A07A-NW 1 2-PB1 3150 10084.64 2-PB1
A07A-NW 1 2-PB1 3200 10862.78 2-PB1
A07A-NW 1 2-PB1 3250 12441.54 2-PB1
A07A-NW 1 2-PB1 3300 13235.68 2-PB1
A07A-NW 1 2-PB1 3350 14595.94 2-PB1
A07A-NW 1 2-PB1 3400 14987.02 2-PB1
A07A-NW 1 2-PB1 3450 15497.86 2-PB1
A07A-NW 1 2-PB1 3500 16754.64 2-PB1
A07A-NW 1 2-PB1 3550 17275.92 2-PB1
A07A-NW 1 2-PB1 3600 16683.84 2-PB1
A07A-NW 1 2-PB1 3650 15041.02 2-PB1
A07A-NW 1 2-PB1 3700 15008.28 2-PB1
A07A-NW 1 2-PB1 3750 14732.02 2-PB1
A07A-NW 1 2-PB1 3800 15766.52 2-PB1
A07A-NW 1 2-PB1 3850 17083.2 2-PB1
A07A-NW 1 2-PB1 3900 17799.98 2-PB1
A07A-NW 1 2-PB1 3950 19565.3 2-PB1
A07A-NW 1 2-PB1 4000 18168.1 2-PB1
A07A-NW 1 2-PB1 4050 17742.54 2-PB1
A07A-NW 1 2-PB1 4100 16923 2-PB1
A07A-NW 1 2-PB1 4150 17655.26 2-PB1
A07A-NW 1 2-PB1 4200 18626.18 2-PB1
A07A-NW 1 2-PB1 4250 18751.38 2-PB1
A07A-NW 1 2-PB1 4300 19077.06 2-PB1
A07A-NW 1 2-PB1 4350 18178.42 2-PB1
A07A-NW 1 2-PB1 4400 16792.9 2-PB1
A07A-NW 1 2-PB1 4450 14722.9 2-PB1
A07A-NW 1 2-PB1 4500 10909.36 2-PB1
A07A-NW 1 2-PB1 4550 6714.14285714286 2-PB1
A07A-NW 1 3-PA 4550 5086.875 3-PA
A07A-NW 1 3-PA 4600 6523.7 3-PA
A07A-NW 1 3-PA 4650 9237.28 3-PA
A07A-NW 1 3-PA 4700 11314.78 3-PA
A07A-NW 1 3-PA 4750 11786.26 3-PA
A07A-NW 1 3-PA 4800 12128.2 3-PA
A07A-NW 1 3-PA 4850 10489.46 3-PA
A07A-NW 1 3-PA 4900 9627.62 3-PA
A07A-NW 1 3-PA 4950 8797.42 3-PA
A07A-NW 1 3-PA 5000 7562.74 3-PA
A07A-NW 1 3-PA 5050 7156.08 3-PA
A07A-NW 1 3-PA 5100 6853.12 3-PA
A07A-NW 1 3-PA 5150 6118.92 3-PA
A07A-NW 1 3-PA 5200 5877.98 3-PA
A07A-NW 1 3-PA 5250 5193.12 3-PA
A07A-NW 1 3-PA 5300 5253.98 3-PA
A07A-NW 1 3-PA 5350 5867.42 3-PA
A07A-NW 1 3-PA 5400 6572.64 3-PA
A07A-NW 1 3-PA 5450 6594 3-PA
A07A-NW 1 3-PA 5500 6546 3-PA
A07A-NW 1 3-PA 5550 5963.68 3-PA
A07A-NW 1 3-PA 5600 5891.86 3-PA
A07A-NW 1 3-PA 5650 5742.16 3-PA
A07A-NW 1 3-PA 5700 6178.74 3-PA
A07A-NW 1 3-PA 5750 7255.98 3-PA
A07A-NW 1 3-PA 5800 8616.82 3-PA
A07A-NW 1 3-PA 5850 10434.24 3-PA
A07A-NW 1 3-PA 5900 10597.18 3-PA
A07A-NW 1 3-PA 5950 10322.54 3-PA
A07A-NW 1 3-PA 6000 9802.66 3-PA
A07A-NW 1 3-PA 6050 9764.78 3-PA
A07A-NW 1 3-PA 6100 9497.26 3-PA
A07A-NW 1 3-PA 6150 8690.14 3-PA
A07A-NW 1 3-PA 6200 9124.7 3-PA
A07A-NW 1 3-PA 6250 8965.46 3-PA
A07A-NW 1 3-PA 6300 9417.88 3-PA
A07A-NW 1 3-PA 6350 10028.32 3-PA
A07A-NW 1 3-PA 6400 10593.5 3-PA
A07A-NW 1 3-PA 6450 12868.08 3-PA
A07A-NW 1 3-PA 6500 14962.08 3-PA
A07A-NW 1 3-PA 6550 15669.86 3-PA
A07A-NW 1 3-PA 6600 15875.96 3-PA
A07A-NW 1 3-PA 6650 15571.7 3-PA
A07A-NW 1 3-PA 6700 13115.1 3-PA
A07A-NW 1 3-PA 6750 7995.63636363636 3-PA
A07A-NW 1 4-HA 6750 58661.8823529412 4-HA
A07A-NW 1 4-HA 6800 85686.72 4-HA
A07A-NW 1 4-HA 6850 112649.04 4-HA
A07A-NW 1 4-HA 6900 121429.28 4-HA
A07A-NW 1 4-HA 6950 123736.22 4-HA
A07A-NW 1 4-HA 7000 132619.62 4-HA
A07A-NW 1 4-HA 7050 132823.2 4-HA
A07A-NW 1 4-HA 7100 134369.78 4-HA
A07A-NW 1 4-HA 7150 121719.14 4-HA
A07A-NW 1 4-HA 7200 109800.12 4-HA
A07A-NW 1 4-HA 7250 116546.38 4-HA
A07A-NW 1 4-HA 7300 117784.5 4-HA
A07A-NW 1 4-HA 7350 125282.24 4-HA
A07A-NW 1 4-HA 7400 130200.18 4-HA
A07A-NW 1 4-HA 7450 126812.44 4-HA
A07A-NW 1 4-HA 7500 119207.2 4-HA
A07A-NW 1 4-HA 7550 102758 4-HA
A07A-NW 1 4-HA 7600 107151.32 4-HA
A07A-NW 1 4-HA 7650 98069.68 4-HA
A07A-NW 1 4-HA 7700 88817.92 4-HA
A07A-NW 1 4-HA 7750 78039.02 4-HA
A07A-NW 1 4-HA 7800 72311.12 4-HA
A07A-NW 1 4-HA 7850 65459.28 4-HA
A07A-NW 1 4-HA 7900 61704.44 4-HA
A07A-NW 1 4-HA 7950 67223.1 4-HA
A07A-NW 1 4-HA 8000 69117.54 4-HA
A07A-NW 1 4-HA 8050 73100.96 4-HA
A07A-NW 1 4-HA 8100 79790.6 4-HA
A07A-NW 1 4-HA 8150 95191.12 4-HA
A07A-NW 1 4-HA 8200 97219.22 4-HA
A07A-NW 1 4-HA 8250 94753.62 4-HA
A07A-NW 1 4-HA 8300 89657.18 4-HA
A07A-NW 1 4-HA 8350 90749.7 4-HA
A07A-NW 1 4-HA 8400 76265.7 4-HA
A07A-NW 1 4-HA 8450 49174.4468085106 4-HA
A07A-NW 1 5-NP 8450 2096 5-NP
A07A-NW 1 5-NP 8500 2926.22 5-NP
A07A-NW 1 5-NP 8550 4123.86 5-NP
A07A-NW 1 5-NP 8600 4273.88 5-NP
A07A-NW 1 5-NP 8650 3926.62 5-NP
A07A-NW 1 5-NP 8700 3775.3 5-NP
A07A-NW 1 5-NP 8750 3832.46 5-NP
A07A-NW 1 5-NP 8800 4353.84 5-NP
A07A-NW 1 5-NP 8850 4505.9 5-NP
A07A-NW 1 5-NP 8900 4711.42 5-NP
A07A-NW 1 5-NP 8950 4247.92 5-NP
A07A-NW 1 5-NP 9000 4188.26 5-NP
A07A-NW 1 5-NP 9050 3788.02 5-NP
A07A-NW 1 5-NP 9100 3620.5 5-NP
A07A-NW 1 5-NP 9150 3686.86 5-NP
A07A-NW 1 5-NP 9200 3795.56 5-NP
A07A-NW 1 5-NP 9250 3912.62 5-NP
A07A-NW 1 5-NP 9300 4434.08 5-NP
A07A-NW 1 5-NP 9350 4864.68 5-NP
A07A-NW 1 5-NP 9400 4829.48 5-NP
A07A-NW 1 5-NP 9450 4706.28 5-NP
A07A-NW 1 5-NP 9500 4760.98 5-NP
A07A-NW 1 5-NP 9550 4740.52 5-NP
A07A-NW 1 5-NP 9600 4779.2 5-NP
A07A-NW 1 5-NP 9650 4549.62 5-NP
A07A-NW 1 5-NP 9700 4233.88 5-NP
A07A-NW 1 5-NP 9750 3518.64 5-NP
A07A-NW 1 5-NP 9800 3119.38 5-NP
A07A-NW 1 5-NP 9850 3068.58 5-NP
A07A-NW 1 5-NP 9900 3052.88 5-NP
A07A-NW 1 5-NP 9950 2522.04 5-NP
A07A-NW 1 5-NP 10000 1317.73684210526 5-NP
A07A-NW 1 6-NA 10000 45031.7419354839 6-NA
A07A-NW 1 6-NA 10050 70235.88 6-NA
A07A-NW 1 6-NA 10100 99968.16 6-NA
A07A-NW 1 6-NA 10150 103557.36 6-NA
A07A-NW 1 6-NA 10200 118889.2 6-NA
A07A-NW 1 6-NA 10250 127707.92 6-NA
A07A-NW 1 6-NA 10300 140341.34 6-NA
A07A-NW 1 6-NA 10350 140028.96 6-NA
A07A-NW 1 6-NA 10400 142559.82 6-NA
A07A-NW 1 6-NA 10450 150024.68 6-NA
A07A-NW 1 6-NA 10500 155546.52 6-NA
A07A-NW 1 6-NA 10550 152050.04 6-NA
A07A-NW 1 6-NA 10600 142320.7 6-NA
A07A-NW 1 6-NA 10650 141033.3 6-NA
A07A-NW 1 6-NA 10700 142778.46 6-NA
A07A-NW 1 6-NA 10750 145827.74 6-NA
A07A-NW 1 6-NA 10800 151119.42 6-NA
A07A-NW 1 6-NA 10850 143180.4 6-NA
A07A-NW 1 6-NA 10900 129837.6 6-NA
A07A-NW 1 6-NA 10950 113404.16 6-NA
A07A-NW 1 6-NA 11000 113050.16 6-NA
A07A-NW 1 6-NA 11050 107555.9 6-NA
A07A-NW 1 6-NA 11100 102296.22 6-NA
A07A-NW 1 6-NA 11150 97185.94 6-NA
A07A-NW 1 6-NA 11200 97272.84 6-NA
A07A-NW 1 6-NA 11250 107079.54 6-NA
A07A-NW 1 6-NA 11300 108727.18 6-NA
A07A-NW 1 6-NA 11350 92411.5 6-NA
A07A-NW 1 6-NA 11400 50920.306122449 6-NA
A07A-NW 1 7-M 11400 30112 7-M
A07A-NW 1 7-M 11450 46860.76 7-M
A07A-NW 1 7-M 11500 68739.66 7-M
A07A-NW 1 7-M 11550 77834.68 7-M
A07A-NW 1 7-M 11600 82465.64 7-M
A07A-NW 1 7-M 11650 83287.48 7-M
A07A-NW 1 7-M 11700 97910.84 7-M
A07A-NW 1 7-M 11750 106893.3 7-M
A07A-NW 1 7-M 11800 111372.02 7-M
A07A-NW 1 7-M 11850 108529.16 7-M
A07A-NW 1 7-M 11900 98253.84 7-M
A07A-NW 1 7-M 11950 89047.82 7-M
A07A-NW 1 7-M 12000 77924.22 7-M
A07A-NW 1 7-M 12050 74444.12 7-M
A07A-NW 1 7-M 12100 77986.2 7-M
A07A-NW 1 7-M 12150 73330.96 7-M
A07A-NW 1 7-M 12200 75152.32 7-M
A07A-NW 1 7-M 12250 69462.66 7-M
A07A-NW 1 7-M 12300 70135.86 7-M
A07A-NW 1 7-M 12350 54061.72 7-M
A07A-NW 1 7-M 12400 35130.303030303 7-M
A07A-NW 1 8-NS 12400 114604.705882353 8-NS
A07A-NW 1 8-NS 12450 165900.28 8-NS
A07A-NW 1 8-NS 12500 195767.54 8-NS
A07A-NW 1 8-NS 12550 203487.24 8-NS
A07A-NW 1 8-NS 12600 181224.12 8-NS
A07A-NW 1 8-NS 12650 182563 8-NS
A07A-NW 1 8-NS 12700 192981.2 8-NS
A07A-NW 1 8-NS 12750 201909.5 8-NS
A07A-NW 1 8-NS 12800 205502.86 8-NS
A07A-NW 1 8-NS 12850 207632.96 8-NS
A07A-NW 1 8-NS 12900 206330.58 8-NS
A07A-NW 1 8-NS 12950 193047.26 8-NS
A07A-NW 1 8-NS 13000 167128.44 8-NS
A07A-NW 1 8-NS 13050 149859.6 8-NS
A07A-NW 1 8-NS 13100 138283.72 8-NS
A07A-NW 1 8-NS 13150 133525.64 8-NS
A07A-NW 1 8-NS 13200 103586.32 8-NS
A07A-NW 1 8-NS 13250 68618 8-NS
A07A-NW 2 1-PB2 0 23615.4081632653 1-PB2
A07A-NW 2 1-PB2 50 30748.42 1-PB2
A07A-NW 2 1-PB2 100 34852.78 1-PB2
A07A-NW 2 1-PB2 150 32590.58 1-PB2
A07A-NW 2 1-PB2 200 31353.58 1-PB2
A07A-NW 2 1-PB2 250 28519.44 1-PB2
A07A-NW 2 1-PB2 300 29070.9 1-PB2
A07A-NW 2 1-PB2 350 28695.68 1-PB2
A07A-NW 2 1-PB2 400 26652.9 1-PB2
A07A-NW 2 1-PB2 450 24949.42 1-PB2
A07A-NW 2 1-PB2 500 23841.98 1-PB2
A07A-NW 2 1-PB2 550 24793.94 1-PB2
A07A-NW 2 1-PB2 600 26392.92 1-PB2
A07A-NW 2 1-PB2 650 27933.4 1-PB2
A07A-NW 2 1-PB2 700 28634 1-PB2
A07A-NW 2 1-PB2 750 29632.56 1-PB2
A07A-NW 2 1-PB2 800 30008.98 1-PB2
A07A-NW 2 1-PB2 850 27936.54 1-PB2
A07A-NW 2 1-PB2 900 25899.52 1-PB2
A07A-NW 2 1-PB2 950 25640.66 1-PB2
A07A-NW 2 1-PB2 1000 25267.36 1-PB2
A07A-NW 2 1-PB2 1050 25423.6 1-PB2
A07A-NW 2 1-PB2 1100 25126.22 1-PB2
A07A-NW 2 1-PB2 1150 25391.74 1-PB2
A07A-NW 2 1-PB2 1200 23535.5 1-PB2
A07A-NW 2 1-PB2 1250 23783.5 1-PB2
A07A-NW 2 1-PB2 1300 24474.14 1-PB2
A07A-NW 2 1-PB2 1350 26992.38 1-PB2
A07A-NW 2 1-PB2 1400 30253.7 1-PB2
A07A-NW 2 1-PB2 1450 33136.76 1-PB2
A07A-NW 2 1-PB2 1500 34076.08 1-PB2
A07A-NW 2 1-PB2 1550 32025.8 1-PB2
A07A-NW 2 1-PB2 1600 29721.2 1-PB2
A07A-NW 2 1-PB2 1650 28396.06 1-PB2
A07A-NW 2 1-PB2 1700 26402.58 1-PB2
A07A-NW 2 1-PB2 1750 26422.08 1-PB2
A07A-NW 2 1-PB2 1800 27441.16 1-PB2
A07A-NW 2 1-PB2 1850 28681.4 1-PB2
A07A-NW 2 1-PB2 1900 28523 1-PB2
A07A-NW 2 1-PB2 1950 27826.3 1-PB2
A07A-NW 2 1-PB2 2000 28339.54 1-PB2
A07A-NW 2 1-PB2 2050 27172.66 1-PB2
A07A-NW 2 1-PB2 2100 24817.5 1-PB2
A07A-NW 2 1-PB2 2150 25108.74 1-PB2
A07A-NW 2 1-PB2 2200 22618.38 1-PB2
A07A-NW 2 1-PB2 2250 15423.7209302326 1-PB2
A07A-NW 2 2-PB1 2250 3947.85714285714 2-PB1
A07A-NW 2 2-PB1 2300 6854.42 2-PB1
A07A-NW 2 2-PB1 2350 12244.64 2-PB1
A07A-NW 2 2-PB1 2400 17622.46 2-PB1
A07A-NW 2 2-PB1 2450 17906.74 2-PB1
A07A-NW 2 2-PB1 2500 17067.06 2-PB1
A07A-NW 2 2-PB1 2550 14740.24 2-PB1
A07A-NW 2 2-PB1 2600 13525.18 2-PB1
A07A-NW 2 2-PB1 2650 12596.06 2-PB1
A07A-NW 2 2-PB1 2700 11019.84 2-PB1
A07A-NW 2 2-PB1 2750 10913.06 2-PB1
A07A-NW 2 2-PB1 2800 10771.62 2-PB1
A07A-NW 2 2-PB1 2850 10482.84 2-PB1
A07A-NW 2 2-PB1 2900 9280.9 2-PB1
A07A-NW 2 2-PB1 2950 7897.76 2-PB1
A07A-NW 2 2-PB1 3000 7405.36 2-PB1
A07A-NW 2 2-PB1 3050 7092.34 2-PB1
A07A-NW 2 2-PB1 3100 6950.28 2-PB1
A07A-NW 2 2-PB1 3150 7539.98 2-PB1
A07A-NW 2 2-PB1 3200 8061.6 2-PB1
A07A-NW 2 2-PB1 3250 9105.56 2-PB1
A07A-NW 2 2-PB1 3300 9572.24 2-PB1
A07A-NW 2 2-PB1 3350 10451.58 2-PB1
A07A-NW 2 2-PB1 3400 10513.64 2-PB1
A07A-NW 2 2-PB1 3450 10879.6 2-PB1
A07A-NW 2 2-PB1 3500 11739.54 2-PB1
A07A-NW 2 2-PB1 3550 12214.08 2-PB1
A07A-NW 2 2-PB1 3600 11938.08 2-PB1
A07A-NW 2 2-PB1 3650 10745.66 2-PB1
A07A-NW 2 2-PB1 3700 10644.06 2-PB1
A07A-NW 2 2-PB1 3750 10264.4 2-PB1
A07A-NW 2 2-PB1 3800 10859.86 2-PB1
A07A-NW 2 2-PB1 3850 11629.72 2-PB1
A07A-NW 2 2-PB1 3900 11994.7 2-PB1
A07A-NW 2 2-PB1 3950 13152.7 2-PB1
A07A-NW 2 2-PB1 4000 12195.36 2-PB1
A07A-NW 2 2-PB1 4050 12002.22 2-PB1
A07A-NW 2 2-PB1 4100 11548.54 2-PB1
A07A-NW 2 2-PB1 4150 12192.32 2-PB1
A07A-NW 2 2-PB1 4200 12523.08 2-PB1
A07A-NW 2 2-PB1 4250 12360.32 2-PB1
A07A-NW 2 2-PB1 4300 12468.26 2-PB1
A07A-NW 2 2-PB1 4350 11802.58 2-PB1
A07A-NW 2 2-PB1 4400 10532.8 2-PB1
A07A-NW 2 2-PB1 4450 9136.64 2-PB1
A07A-NW 2 2-PB1 4500 6680.02 2-PB1
A07A-NW 2 2-PB1 4550 4100.92857142857 2-PB1
A07A-NW 2 3-PA 4550 3396.875 3-PA
A07A-NW 2 3-PA 4600 4403.14 3-PA
A07A-NW 2 3-PA 4650 6162.66 3-PA
A07A-NW 2 3-PA 4700 7687.24 3-PA
A07A-NW 2 3-PA 4750 8271.44 3-PA
A07A-NW 2 3-PA 4800 8574.38 3-PA
A07A-NW 2 3-PA 4850 7283.82 3-PA
A07A-NW 2 3-PA 4900 6609.46 3-PA
A07A-NW 2 3-PA 4950 6016.18 3-PA
A07A-NW 2 3-PA 5000 5140.18 3-PA
A07A-NW 2 3-PA 5050 4848.3 3-PA
A07A-NW 2 3-PA 5100 4608.08 3-PA
A07A-NW 2 3-PA 5150 4204.98 3-PA
A07A-NW 2 3-PA 5200 4104.72 3-PA
A07A-NW 2 3-PA 5250 3688.44 3-PA
A07A-NW 2 3-PA 5300 3717.5 3-PA
A07A-NW 2 3-PA 5350 4239.2 3-PA
A07A-NW 2 3-PA 5400 4735.18 3-PA
A07A-NW 2 3-PA 5450 4677.58 3-PA
A07A-NW 2 3-PA 5500 4405.6 3-PA
A07A-NW 2 3-PA 5550 4062.44 3-PA
A07A-NW 2 3-PA 5600 4099.14 3-PA
A07A-NW 2 3-PA 5650 4059.58 3-PA
A07A-NW 2 3-PA 5700 4334.74 3-PA
A07A-NW 2 3-PA 5750 4984.86 3-PA
A07A-NW 2 3-PA 5800 5857.48 3-PA
A07A-NW 2 3-PA 5850 7335.04 3-PA
A07A-NW 2 3-PA 5900 7577.22 3-PA
A07A-NW 2 3-PA 5950 7373.02 3-PA
A07A-NW 2 3-PA 6000 6942.2 3-PA
A07A-NW 2 3-PA 6050 6988.36 3-PA
A07A-NW 2 3-PA 6100 6880.02 3-PA
A07A-NW 2 3-PA 6150 6251.02 3-PA
A07A-NW 2 3-PA 6200 6583.2 3-PA
A07A-NW 2 3-PA 6250 6517.1 3-PA
A07A-NW 2 3-PA 6300 6908.24 3-PA
A07A-NW 2 3-PA 6350 7417.66 3-PA
A07A-NW 2 3-PA 6400 7839.68 3-PA
A07A-NW 2 3-PA 6450 9589.68 3-PA
A07A-NW 2 3-PA 6500 11273.76 3-PA
A07A-NW 2 3-PA 6550 11980 3-PA
A07A-NW 2 3-PA 6600 12147.28 3-PA
A07A-NW 2 3-PA 6650 11650.2 3-PA
A07A-NW 2 3-PA 6700 9548.48 3-PA
A07A-NW 2 3-PA 6750 5643.0303030303 3-PA
A07A-NW 2 4-HA 6750 45329.3529411765 4-HA
A07A-NW 2 4-HA 6800 67770.76 4-HA
A07A-NW 2 4-HA 6850 92174.28 4-HA
A07A-NW 2 4-HA 6900 102480.82 4-HA
A07A-NW 2 4-HA 6950 105676.48 4-HA
A07A-NW 2 4-HA 7000 114168.22 4-HA
A07A-NW 2 4-HA 7050 115651.86 4-HA
A07A-NW 2 4-HA 7100 117796.92 4-HA
A07A-NW 2 4-HA 7150 107516.36 4-HA
A07A-NW 2 4-HA 7200 97063.9 4-HA
A07A-NW 2 4-HA 7250 103641.36 4-HA
A07A-NW 2 4-HA 7300 104390.58 4-HA
A07A-NW 2 4-HA 7350 111363.8 4-HA
A07A-NW 2 4-HA 7400 114418.42 4-HA
A07A-NW 2 4-HA 7450 110835.32 4-HA
A07A-NW 2 4-HA 7500 104852.9 4-HA
A07A-NW 2 4-HA 7550 91845.3 4-HA
A07A-NW 2 4-HA 7600 97384.3 4-HA
A07A-NW 2 4-HA 7650 88698.7 4-HA
A07A-NW 2 4-HA 7700 79870.24 4-HA
A07A-NW 2 4-HA 7750 70903.18 4-HA
A07A-NW 2 4-HA 7800 66527.9 4-HA
A07A-NW 2 4-HA 7850 60238.38 4-HA
A07A-NW 2 4-HA 7900 57089.7 4-HA
A07A-NW 2 4-HA 7950 62590.1 4-HA
A07A-NW 2 4-HA 8000 64205.92 4-HA
A07A-NW 2 4-HA 8050 66860.78 4-HA
A07A-NW 2 4-HA 8100 72061.22 4-HA
A07A-NW 2 4-HA 8150 85940.14 4-HA
A07A-NW 2 4-HA 8200 85610.46 4-HA
A07A-NW 2 4-HA 8250 81062.26 4-HA
A07A-NW 2 4-HA 8300 75370.9 4-HA
A07A-NW 2 4-HA 8350 76612.32 4-HA
A07A-NW 2 4-HA 8400 63871.68 4-HA
A07A-NW 2 4-HA 8450 40629.0212765957 4-HA
A07A-NW 2 5-NP 8450 962 5-NP
A07A-NW 2 5-NP 8500 1320 5-NP
A07A-NW 2 5-NP 8550 1865.56 5-NP
A07A-NW 2 5-NP 8600 1913.5 5-NP
A07A-NW 2 5-NP 8650 1800.82 5-NP
A07A-NW 2 5-NP 8700 1755.54 5-NP
A07A-NW 2 5-NP 8750 1803.64 5-NP
A07A-NW 2 5-NP 8800 1982.44 5-NP
A07A-NW 2 5-NP 8850 2014.32 5-NP
A07A-NW 2 5-NP 8900 2093.2 5-NP
A07A-NW 2 5-NP 8950 1903.02 5-NP
A07A-NW 2 5-NP 9000 1910.54 5-NP
A07A-NW 2 5-NP 9050 1869.28 5-NP
A07A-NW 2 5-NP 9100 1805.76 5-NP
A07A-NW 2 5-NP 9150 1820.72 5-NP
A07A-NW 2 5-NP 9200 1814.36 5-NP
A07A-NW 2 5-NP 9250 1863.82 5-NP
